FlowCell Text Data File: 38.3.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 15:18:58
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
621983.800, 334758.433, 50.00, 0.687208, , 
623632.267, 334734.933, 50.10, 0.681094, , 
625783.333, 334728.767, 50.21, 0.673303, , 
627259.500, 334697.433, 50.30, 0.667790, , 
629222.233, 334741.367, 50.40, 0.661055, , 
630912.467, 334764.600, 50.50, 0.655174, , 
632371.033, 334765.367, 50.60, 0.649982, , 
634365.267, 334728.233, 50.70, 0.642647, , 
635911.767, 334754.033, 50.80, 0.637341, , 
637648.333, 334798.600, 50.90, 0.631503, , 
639022.633, 334774.333, 51.00, 0.626495, , 
640304.700, 334695.167, 51.10, 0.621452, , 
641694.800, 334710.100, 51.20, 0.616672, , 
643243.467, 334850.333, 51.30, 0.612190, , 
644030.833, 334667.000, 51.40, 0.608205, , 
645123.967, 334578.100, 51.49, 0.603791, , 
646692.533, 334653.967, 51.60, 0.598836, , 
647533.833, 334692.733, 51.70, 0.596171, , 
648663.400, 334748.100, 51.79, 0.592621, , 
649831.533, 334585.333, 51.89, 0.587477, , 
650763.000, 334525.200, 52.00, 0.583849, , 
652151.300, 334702.233, 52.09, 0.580244, , 
652740.000, 334647.667, 52.19, 0.577846, , 
653731.633, 334755.067, 52.29, 0.575152, , 
654424.100, 334705.033, 52.39, 0.572433, , 
654955.700, 334730.367, 52.49, 0.570776, , 
655120.500, 334590.700, 52.59, 0.569271, , 
655655.233, 334594.033, 52.69, 0.567457, , 
655951.733, 334581.000, 52.79, 0.566352, , 
656158.867, 334613.467, 52.89, 0.565860, , 
656347.133, 334575.733, 52.99, 0.564961, , 
656579.633, 334604.633, 53.09, 0.564358, , 
656352.000, 334646.467, 53.19, 0.565420, , 
656344.933, 334594.667, 53.29, 0.565096, , 
656458.900, 334782.600, 53.38, 0.565968, , 
656111.833, 334758.633, 53.48, 0.566997, , 
655659.033, 334750.100, 53.59, 0.568494, , 
654878.533, 334706.933, 53.68, 0.570884, , 
654268.533, 334781.467, 53.78, 0.573482, , 
653399.867, 334750.533, 53.88, 0.576264, , 
652381.667, 334694.300, 53.98, 0.579396, , 
651482.400, 334760.600, 54.08, 0.582946, , 
650365.700, 334780.167, 54.18, 0.586938, , 
648887.067, 334727.133, 54.28, 0.591704, , 
647338.567, 334669.267, 54.38, 0.596692, , 
645884.033, 334714.167, 54.48, 0.602056, , 
644316.400, 334717.700, 54.58, 0.607548, , 
642665.800, 334748.100, 54.68, 0.613525, , 
640720.200, 334660.967, 54.78, 0.619763, , 
638716.500, 334650.067, 54.88, 0.626738, , 
636766.567, 334665.067, 54.98, 0.633720, , 
634585.033, 334597.633, 55.08, 0.640989, , 
632445.233, 334538.367, 55.17, 0.648192, , 
630544.100, 334613.533, 55.27, 0.655472, , 
628387.167, 334560.567, 55.38, 0.662828, , 
626563.167, 334610.500, 55.47, 0.669705, , 
624811.100, 334688.700, 55.57, 0.676533, , 
622849.367, 334550.500, 55.67, 0.682680, , 
621430.167, 334635.100, 55.77, 0.688383, , 
620113.833, 334646.233, 55.87, 0.693230, , 
618973.767, 334678.633, 55.97, 0.697589, , 
618061.467, 334726.133, 56.07, 0.701227, , 
617431.433, 334652.233, 56.17, 0.703026, , 
617083.067, 334721.033, 56.27, 0.704758, , 
616977.267, 334600.633, 56.37, 0.704335, , 
617443.400, 334746.000, 56.47, 0.703613, , 
617843.200, 334650.367, 56.57, 0.701513, , 
618732.167, 334668.667, 56.67, 0.698400, , 
619826.667, 334686.300, 56.77, 0.694542, , 
621167.567, 334753.367, 56.87, 0.690129, , 
622543.767, 334676.900, 56.96, 0.684635, , 
624084.333, 334690.333, 57.06, 0.679163, , 
625679.033, 334596.033, 57.16, 0.672786, , 
627606.133, 334675.433, 57.26, 0.666399, , 
629984.367, 334891.867, 57.36, 0.659342, , 
631606.667, 334814.933, 57.46, 0.653037, , 
633485.967, 334796.700, 57.56, 0.646229, , 
635761.767, 334801.400, 57.66, 0.638190, , 
637816.767, 334801.267, 57.76, 0.630927, , 
639497.900, 334636.867, 57.86, 0.623898, , 
641595.400, 334694.667, 57.96, 0.616917, , 
643388.833, 334724.100, 58.06, 0.610833, , 
645458.500, 334757.467, 58.16, 0.603830, , 
647262.433, 334774.567, 58.26, 0.597664, , 
649277.733, 334876.667, 58.36, 0.591354, , 
650832.833, 334814.733, 58.45, 0.585555, , 
652586.633, 334821.967, 58.56, 0.579547, , 
654256.800, 334864.300, 58.66, 0.574079, , 
655740.467, 334690.367, 58.75, 0.567813, , 
657332.967, 334881.033, 58.85, 0.563636, , 
658638.767, 334906.267, 58.95, 0.559339, , 
660188.167, 334873.000, 59.05, 0.553828, , 
661602.000, 334908.433, 59.15, 0.549252, , 
663220.667, 334902.767, 59.25, 0.543714, , 
664452.567, 334913.033, 59.35, 0.539607, , 
665523.100, 334807.167, 59.45, 0.535273, , 
666779.167, 334775.967, 59.55, 0.530820, , 
667588.467, 334755.667, 59.65, 0.527953, , 
668905.267, 334777.667, 59.75, 0.523667, , 
669722.200, 334682.467, 59.85, 0.520280, , 
670750.600, 334742.500, 59.95, 0.517231, , 
671534.633, 334697.400, 60.05, 0.514298, , 
672646.733, 334706.333, 60.15, 0.510635, , 
673254.333, 334720.433, 60.24, 0.508698, , 
674253.100, 334784.467, 60.35, 0.505792, , 
674975.533, 334816.667, 60.45, 0.503599, , 
675513.067, 334730.133, 60.54, 0.501225, , 
676236.500, 334814.067, 60.64, 0.499381, , 
676450.133, 334760.933, 60.74, 0.498313, , 
677077.633, 334808.767, 60.84, 0.496548, , 
677825.533, 335016.700, 60.94, 0.495460, , 
677809.933, 334963.967, 61.04, 0.495158, , 
677682.467, 334891.767, 61.14, 0.495096, , 
677675.933, 334756.700, 61.24, 0.494210, , 
677683.367, 334828.667, 61.34, 0.494669, , 
677588.700, 334810.633, 61.44, 0.494862, , 
677300.967, 334790.333, 61.54, 0.495682, , 
677100.233, 334803.433, 61.64, 0.496437, , 
676582.733, 334878.733, 61.73, 0.498663, , 
676039.867, 334772.733, 61.84, 0.499757, , 
675259.067, 334741.167, 61.94, 0.502146, , 
674482.633, 334790.200, 62.03, 0.505065, , 
673643.667, 334725.733, 62.14, 0.507432, , 
672733.567, 334704.000, 62.24, 0.510329, , 
671718.233, 334729.133, 62.33, 0.513897, , 
670615.267, 334623.933, 62.43, 0.516887, , 
669749.000, 334732.100, 62.53, 0.520524, , 
669127.533, 334898.967, 62.63, 0.523734, , 
667903.167, 334807.967, 62.73, 0.527244, , 
666988.300, 334864.433, 62.83, 0.530709, , 
665720.733, 334695.167, 62.93, 0.533852, , 
664791.133, 334683.133, 63.03, 0.536915, , 
663981.733, 334759.767, 63.13, 0.540172, , 
663225.300, 334775.533, 63.23, 0.542844, , 
662664.067, 334853.433, 63.33, 0.545272, , 
661688.167, 334754.367, 63.43, 0.547923, , 
661301.200, 334845.133, 63.53, 0.549850, , 
660639.400, 334773.767, 63.63, 0.551623, , 
660570.700, 334977.333, 63.72, 0.553225, , 
660213.133, 334969.033, 63.83, 0.554388, , 
659877.800, 335037.133, 63.93, 0.555989, , 
659433.100, 334905.367, 64.02, 0.556621, , 
658956.000, 334740.767, 64.12, 0.557143, , 
659131.667, 334863.200, 64.22, 0.557366, , 
658959.033, 334748.633, 64.32, 0.557186, , 
659262.400, 334820.167, 64.42, 0.556631, , 
659401.400, 334725.100, 64.52, 0.555517, , 
659530.800, 334726.633, 64.62, 0.555086, , 
659984.600, 334700.200, 64.72, 0.553360, , 
660727.467, 334926.767, 64.82, 0.552351, , 
661305.067, 334897.100, 64.92, 0.550186, , 
661893.967, 334901.600, 65.02, 0.548213, , 
662615.433, 334888.867, 65.12, 0.545676, , 
663183.867, 334757.767, 65.22, 0.542865, , 
664266.367, 334915.667, 65.32, 0.540256, , 
664718.233, 334731.800, 65.42, 0.537489, , 
665829.100, 334855.533, 65.52, 0.534563, , 
666478.933, 334752.733, 65.62, 0.531677, , 
667112.133, 334682.100, 65.71, 0.529065, , 
668116.333, 334689.200, 65.81, 0.525728, , 
669049.233, 334699.833, 65.91, 0.522659, , 
669839.133, 334676.233, 66.02, 0.519845, , 
670577.000, 334567.433, 66.11, 0.516636, , 
671918.933, 334694.833, 66.21, 0.512994, , 
672842.800, 334710.567, 66.31, 0.510007, , 
673887.900, 334838.633, 66.41, 0.507375, , 
674593.600, 334776.667, 66.51, 0.504603, , 
675629.800, 334843.800, 66.61, 0.501601, , 
676167.667, 334774.433, 66.71, 0.499343, , 
676687.867, 334792.300, 66.81, 0.497733, , 
677324.067, 334739.133, 66.91, 0.495261, , 
677932.100, 334804.967, 67.01, 0.493684, , 
678601.800, 334833.067, 67.11, 0.491651, , 
678844.867, 334790.900, 67.20, 0.490561, , 
679261.267, 334820.067, 67.31, 0.489378, , 
679624.200, 334883.033, 67.41, 0.488599, , 
679644.333, 334860.333, 67.50, 0.488379, , 
679545.667, 334735.933, 67.60, 0.487870, , 
679748.733, 334882.500, 67.70, 0.488183, , 
679871.067, 334983.467, 67.80, 0.488456, , 
679417.100, 334845.633, 67.90, 0.489033, , 
679349.267, 334874.800, 68.00, 0.489454, , 
679092.033, 334878.700, 68.10, 0.490332, , 
678883.233, 334915.500, 68.20, 0.491272, , 
678383.267, 334812.067, 68.30, 0.492234, , 
677911.533, 334763.600, 68.40, 0.493474, , 
677817.733, 334894.033, 68.50, 0.494662, , 
677529.967, 334899.700, 68.60, 0.495656, , 
677225.700, 334861.933, 68.70, 0.496413, , 
676906.000, 334900.667, 68.79, 0.497736, , 
676737.767, 334938.100, 68.90, 0.498547, , 
676461.833, 334957.500, 69.00, 0.499595, , 
676096.067, 334894.200, 69.09, 0.500387, , 
675810.567, 334939.000, 69.19, 0.501638, , 
675829.800, 335106.500, 69.29, 0.502699, , 
675296.000, 334998.067, 69.39, 0.503749, , 
675133.867, 335030.300, 69.49, 0.504506, , 
674848.567, 335050.500, 69.59, 0.505593, , 
674673.533, 335065.600, 69.69, 0.506278, , 
674616.733, 335017.733, 69.79, 0.506146, , 
674386.167, 334984.267, 69.89, 0.506691, , 
674362.233, 334955.500, 69.99, 0.506577, , 
674397.333, 335037.167, 70.09, 0.507009, , 
674569.833, 335010.000, 70.19, 0.506251, , 
674300.600, 334990.067, 70.29, 0.507015, , 
674483.600, 334924.167, 70.39, 0.505962, , 
674538.200, 334933.533, 70.49, 0.505842, , 
674670.233, 334914.033, 70.59, 0.505271, , 
674861.533, 334855.233, 70.68, 0.504238, , 
674873.700, 334798.067, 70.79, 0.503813, , 
675400.900, 334940.500, 70.88, 0.503013, , 
675615.900, 334903.733, 70.98, 0.502050, , 
675948.367, 334990.533, 71.08, 0.501526, , 
676412.267, 335039.333, 71.18, 0.500310, , 
676504.533, 334987.200, 71.28, 0.499652, , 
677047.667, 335101.600, 71.38, 0.498615, , 
677145.700, 335065.533, 71.48, 0.498047, , 
677403.267, 335009.100, 71.58, 0.496812, , 
677609.467, 335095.633, 71.68, 0.496708, , 
677839.600, 335012.967, 71.78, 0.495389, , 
677650.067, 334885.067, 71.88, 0.495159, , 
677839.467, 334818.267, 71.98, 0.494081, , 
677930.300, 334805.000, 72.08, 0.493690, , 
677976.967, 334711.967, 72.18, 0.492910, , 
678270.433, 334831.633, 72.28, 0.492740, , 
678366.533, 334764.567, 72.38, 0.491971, , 
678667.333, 334867.633, 72.47, 0.491666, , 
678558.133, 334762.267, 72.58, 0.491320, , 
678979.733, 334921.367, 72.67, 0.490991, , 
678687.167, 334731.333, 72.77, 0.490684, , 
678918.667, 334764.767, 72.88, 0.490141, , 
678885.033, 334747.533, 72.97, 0.490137, , 
679075.600, 334719.133, 73.07, 0.489314, , 
678905.867, 334650.267, 73.17, 0.489414, , 
679253.933, 334685.400, 73.27, 0.488496, , 
679492.567, 334840.400, 73.37, 0.488748, , 
679326.433, 334797.600, 73.47, 0.489011, 1, 10.447
679441.767, 334805.600, 73.57, 0.488682, , 
679611.033, 334899.633, 73.67, 0.488754, , 
679451.433, 334798.633, 73.77, 0.488603, , 
679505.800, 334806.133, 73.87, 0.488474, , 
679671.433, 334830.667, 73.97, 0.488090, , 
679955.433, 334904.467, 74.07, 0.487646, , 
679962.400, 334895.667, 74.16, 0.487564, , 
680151.767, 334879.800, 74.27, 0.486831, , 
680202.200, 334812.067, 74.37, 0.486209, , 
680544.067, 334837.567, 74.46, 0.485249, , 
680734.533, 334939.267, 74.56, 0.485303, , 
680661.867, 334873.967, 74.66, 0.485104, , 
680742.100, 334969.400, 74.76, 0.485480, , 
680762.367, 334955.500, 74.86, 0.485320, , 
680762.367, 334955.500, 74.96, 0.485320, , 
