FlowCell Text Data File: 85.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-15
Time: 14:58:08
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 6
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 869233
Source A Zero: 344722.3

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
620072.833, 336287.333, 49.99, 0.704388, , 
622172.467, 336287.833, 50.09, 0.696784, , 
624259.267, 336283.433, 50.19, 0.689219, , 
626351.900, 336339.400, 50.29, 0.682062, , 
628175.033, 336286.933, 50.39, 0.675170, , 
630176.500, 336337.300, 50.49, 0.668348, , 
631987.667, 336331.767, 50.59, 0.661853, , 
633708.367, 336318.733, 50.68, 0.655646, , 
635260.433, 336273.433, 50.79, 0.649838, , 
636967.433, 336238.500, 50.89, 0.643566, , 
638689.633, 336326.933, 50.98, 0.638081, , 
640435.233, 336387.833, 51.08, 0.632346, , 
641828.633, 336282.700, 51.19, 0.626752, , 
643126.267, 336097.500, 51.28, 0.620967, , 
644848.867, 336226.133, 51.38, 0.615808, , 
646317.233, 336283.767, 51.48, 0.611075, , 
647563.967, 336275.733, 51.58, 0.606685, , 
648773.133, 336188.567, 51.68, 0.601903, , 
649882.733, 336083.267, 51.78, 0.597352, , 
650891.833, 336078.433, 51.88, 0.593828, , 
652031.567, 336107.500, 51.98, 0.590086, , 
653460.167, 336244.433, 52.08, 0.586077, , 
654319.733, 336173.200, 52.18, 0.582642, , 
655027.867, 336107.533, 52.28, 0.579768, , 
656017.633, 336207.367, 52.38, 0.577039, , 
656852.200, 336297.967, 52.48, 0.574784, , 
657591.067, 336331.900, 52.57, 0.572481, , 
657523.700, 336086.033, 52.68, 0.571066, , 
658002.233, 336162.200, 52.77, 0.569939, , 
658295.267, 336149.167, 52.87, 0.568849, , 
658736.167, 336319.800, 52.97, 0.568485, , 
658305.533, 336123.033, 53.07, 0.568639, , 
658476.133, 336215.800, 53.17, 0.568677, , 
658300.133, 336189.467, 53.27, 0.569103, , 
657736.933, 336106.233, 53.37, 0.570471, , 
657249.700, 336085.867, 53.47, 0.572003, , 
656762.067, 336123.700, 53.57, 0.573926, , 
655912.867, 336033.267, 53.67, 0.576233, , 
655321.933, 336217.367, 53.77, 0.579494, , 
654346.533, 336292.733, 53.87, 0.583350, , 
653213.667, 336360.567, 53.97, 0.587703, , 
651971.500, 336450.300, 54.06, 0.592587, , 
650477.767, 336452.500, 54.17, 0.597764, , 
648471.567, 336250.033, 54.27, 0.603361, , 
646468.867, 336172.500, 54.36, 0.609803, , 
644566.067, 336193.200, 54.46, 0.616575, , 
642649.367, 336194.400, 54.56, 0.623285, , 
640323.133, 336103.267, 54.66, 0.630836, , 
638294.167, 336196.800, 54.76, 0.638604, , 
636050.467, 336162.933, 54.86, 0.646302, , 
634024.200, 336212.133, 54.96, 0.653812, , 
632126.200, 336332.100, 55.06, 0.661362, , 
629694.800, 336168.033, 55.16, 0.668936, , 
627498.733, 336022.300, 55.26, 0.675823, , 
625682.433, 336090.267, 55.36, 0.682801, , 
623953.967, 336066.167, 55.46, 0.688865, , 
622797.667, 336264.133, 55.56, 0.694365, , 
621249.433, 336085.933, 55.66, 0.698773, , 
620278.333, 336116.467, 55.75, 0.702498, , 
619823.700, 336268.467, 55.86, 0.705166, , 
619022.167, 336134.433, 55.96, 0.707181, , 
618791.700, 336023.267, 56.06, 0.707274, , 
618919.633, 336076.933, 56.15, 0.707168, , 
619411.533, 336096.367, 56.25, 0.705511, , 
620030.300, 336138.033, 56.35, 0.703543, , 
621068.200, 336224.200, 56.45, 0.700356, , 
622179.933, 336226.733, 56.55, 0.696348, , 
623135.667, 336075.633, 56.65, 0.691882, , 
624763.533, 336211.267, 56.75, 0.686919, , 
626042.033, 336073.933, 56.85, 0.681399, , 
627803.300, 336168.367, 56.95, 0.675709, , 
629544.200, 336182.500, 57.05, 0.669571, , 
631047.100, 336062.233, 57.15, 0.663400, , 
633007.933, 336128.900, 57.25, 0.656865, , 
634906.667, 336158.667, 57.35, 0.650324, , 
636627.567, 336053.567, 57.45, 0.643529, , 
638566.567, 336123.833, 57.55, 0.637155, , 
640438.133, 336120.933, 57.64, 0.630550, , 
642367.000, 336170.667, 57.75, 0.624115, , 
644184.133, 336079.867, 57.85, 0.617150, , 
645946.500, 336098.767, 57.94, 0.611128, , 
647632.000, 336046.500, 58.04, 0.604914, , 
649348.767, 336032.500, 58.14, 0.598862, , 
651227.033, 336137.000, 58.24, 0.593062, , 
653060.900, 336196.633, 58.34, 0.587133, , 
654458.833, 336083.267, 58.44, 0.581562, , 
656063.100, 336127.900, 58.54, 0.576351, , 
657332.933, 336042.700, 58.64, 0.571429, , 
658650.367, 335979.967, 58.74, 0.566503, , 
660132.900, 336006.767, 58.84, 0.561623, , 
661815.467, 336062.200, 58.94, 0.556265, , 
663566.867, 336314.867, 59.04, 0.552009, , 
664636.600, 336197.567, 59.14, 0.547599, , 
665972.533, 336182.000, 59.24, 0.542976, , 
666995.167, 336118.433, 59.34, 0.539097, , 
668154.900, 336074.733, 59.43, 0.534895, , 
668889.467, 335857.933, 59.53, 0.530970, , 
670192.833, 335941.700, 59.64, 0.527150, , 
671436.933, 336017.833, 59.73, 0.523487, , 
672108.433, 335921.500, 59.83, 0.520592, , 
673172.367, 336011.433, 59.94, 0.517635, , 
674015.500, 336034.933, 60.03, 0.514975, , 
674671.867, 336005.233, 60.13, 0.512586, , 
675291.167, 335942.533, 60.23, 0.510101, , 
675859.233, 335904.833, 60.33, 0.507956, , 
676558.467, 336026.067, 60.43, 0.506441, , 
676795.133, 335967.967, 60.53, 0.505265, , 
677346.667, 336090.833, 60.63, 0.504255, , 
677254.800, 335970.800, 60.73, 0.503756, , 
677306.633, 335993.267, 60.83, 0.503734, , 
677418.900, 336113.733, 60.93, 0.504168, , 
677054.400, 336033.033, 61.03, 0.504839, , 
676816.833, 336092.833, 61.12, 0.506029, , 
676353.867, 336082.367, 61.23, 0.507499, , 
675820.533, 336095.800, 61.33, 0.509364, , 
675117.233, 336036.633, 61.42, 0.511311, , 
674463.667, 336073.833, 61.52, 0.513740, , 
673496.667, 336025.333, 61.62, 0.516644, , 
672565.967, 336036.267, 61.72, 0.519829, , 
671642.367, 336079.667, 61.82, 0.523212, , 
670405.167, 336024.533, 61.92, 0.526992, , 
669502.267, 336126.300, 62.02, 0.530707, , 
668295.767, 336117.367, 62.12, 0.534706, , 
667239.100, 336177.700, 62.22, 0.538671, , 
666016.967, 336126.400, 62.32, 0.542453, , 
664722.667, 336016.167, 62.42, 0.546093, , 
663689.767, 336030.000, 62.52, 0.549685, , 
662612.067, 335931.633, 62.62, 0.552683, , 
661920.100, 336013.300, 62.72, 0.555582, , 
661250.433, 336028.800, 62.82, 0.557964, , 
660641.433, 336024.633, 62.91, 0.560009, , 
660097.433, 336014.733, 63.01, 0.561797, , 
659740.200, 336018.533, 63.11, 0.563040, , 
659584.433, 336112.600, 63.22, 0.564202, , 
659377.833, 336106.867, 63.31, 0.564868, , 
659140.467, 336022.533, 63.41, 0.565114, , 
659195.767, 336051.633, 63.51, 0.565120, , 
659371.700, 336129.567, 63.61, 0.565041, , 
659260.833, 335939.867, 63.71, 0.564149, , 
659559.600, 336011.900, 63.81, 0.563612, , 
659705.333, 335888.533, 63.91, 0.562289, , 
660081.333, 335849.000, 64.01, 0.560741, , 
660493.433, 335875.633, 64.11, 0.559515, , 
661393.133, 336032.933, 64.21, 0.557506, , 
661841.567, 335976.667, 64.31, 0.555603, , 
662304.000, 335843.633, 64.41, 0.553140, , 
663287.667, 336037.600, 64.51, 0.551100, , 
664280.900, 336095.833, 64.61, 0.548122, , 
664922.467, 336009.100, 64.70, 0.545369, , 
665803.300, 336020.033, 64.80, 0.542463, , 
666679.733, 336001.333, 64.90, 0.539377, , 
667592.567, 336013.733, 65.01, 0.536381, , 
668643.600, 336079.667, 65.10, 0.533283, , 
669715.367, 336149.833, 65.20, 0.530148, , 
670642.167, 336157.233, 65.30, 0.527085, , 
671674.133, 336168.500, 65.40, 0.523701, , 
672639.133, 336192.700, 65.50, 0.520632, , 
673499.733, 336124.200, 65.60, 0.517296, , 
674228.567, 336059.767, 65.70, 0.514430, , 
675361.433, 336132.933, 65.80, 0.511142, , 
676585.333, 336364.900, 65.90, 0.508620, , 
677374.933, 336251.633, 66.00, 0.505237, , 
678250.500, 336308.067, 66.10, 0.502708, , 
678752.433, 336203.533, 66.20, 0.500344, , 
679419.767, 336232.633, 66.30, 0.498327, , 
680248.633, 336341.367, 66.40, 0.496311, , 
680683.367, 336318.800, 66.49, 0.494722, , 
680872.900, 336187.100, 66.60, 0.493214, , 
681298.167, 336218.067, 66.69, 0.492016, , 
681609.233, 336245.933, 66.79, 0.491175, , 
681925.233, 336327.533, 66.89, 0.490678, , 
681852.900, 336281.433, 66.99, 0.490609, , 
681930.200, 336295.500, 67.09, 0.490448, , 
681533.867, 336178.767, 67.19, 0.490975, , 
681414.433, 336139.633, 67.29, 0.491107, , 
681069.567, 336106.567, 67.39, 0.492025, , 
680673.833, 336007.300, 67.49, 0.492668, , 
680593.667, 336171.000, 67.59, 0.494029, , 
680129.400, 336115.667, 67.69, 0.495195, , 
679648.167, 336076.467, 67.79, 0.496525, , 
679088.167, 335971.400, 67.89, 0.497676, , 
678710.900, 335991.467, 67.99, 0.499061, , 
678546.967, 336107.767, 68.09, 0.500384, , 
678088.600, 336088.200, 68.18, 0.501773, , 
677877.333, 336170.067, 68.28, 0.503023, , 
677409.600, 336133.833, 68.38, 0.504334, , 
677245.933, 336144.400, 68.49, 0.504948, , 
676951.533, 336124.567, 68.58, 0.505794, , 
676767.833, 336124.200, 68.68, 0.506402, , 
676612.200, 336127.100, 68.78, 0.506939, , 
676402.000, 336048.233, 68.88, 0.507110, , 
676096.700, 335972.933, 68.98, 0.507622, , 
676645.067, 336267.900, 69.08, 0.507772, , 
676233.533, 336070.400, 69.18, 0.507819, , 
676343.367, 336080.333, 69.28, 0.507520, , 
676477.967, 336121.700, 69.38, 0.507349, , 
676554.167, 336072.767, 69.48, 0.506768, , 
676645.600, 336035.467, 69.58, 0.506214, , 
677010.467, 336135.633, 69.68, 0.505672, , 
677200.533, 336122.033, 69.78, 0.504949, , 
677553.367, 336144.200, 69.88, 0.503925, , 
678006.000, 336182.767, 69.97, 0.502681, , 
678417.967, 336200.067, 70.07, 0.501430, , 
678567.333, 336100.433, 70.18, 0.500267, , 
678995.767, 336149.067, 70.27, 0.499172, , 
679401.367, 336107.133, 70.37, 0.497548, , 
679960.467, 336199.467, 70.47, 0.496315, , 
680395.633, 336165.733, 70.57, 0.494649, , 
681060.667, 336300.200, 70.67, 0.493350, , 
681508.900, 336305.367, 70.77, 0.491904, , 
681994.667, 336314.500, 70.87, 0.490362, , 
682342.800, 336296.633, 70.97, 0.489094, , 
682785.000, 336322.533, 71.07, 0.487809, , 
682906.033, 336230.333, 71.17, 0.486793, , 
683248.067, 336299.333, 71.27, 0.486128, , 
683348.967, 336235.767, 71.37, 0.485371, , 
683630.933, 336259.067, 71.47, 0.484598, , 
683623.767, 336186.867, 71.57, 0.484138, , 
683867.467, 336255.533, 71.66, 0.483796, , 
684018.533, 336312.900, 71.77, 0.483683, , 
683876.600, 336209.467, 71.87, 0.483458, , 
683895.900, 336202.833, 71.97, 0.483350, , 
683775.567, 336139.100, 72.06, 0.483319, , 
683852.400, 336204.133, 72.16, 0.483502, , 
683941.933, 336243.433, 72.26, 0.483470, , 
684200.133, 336378.633, 72.36, 0.483525, , 
684315.167, 336405.267, 72.46, 0.483325, , 
684298.400, 336382.333, 72.56, 0.483227, , 
683761.400, 336116.633, 72.66, 0.483215, , 
683960.467, 336188.300, 72.76, 0.483040, , 
684026.100, 336215.633, 72.86, 0.483007, , 
684074.900, 336198.800, 72.96, 0.482734, , 
684284.433, 336301.733, 73.06, 0.482733, , 
684305.833, 336291.033, 73.16, 0.482591, , 
684218.200, 336193.000, 73.26, 0.482224, , 
684288.167, 336183.900, 73.36, 0.481933, , 
684771.967, 336348.800, 73.45, 0.481446, , 
684670.967, 336264.833, 73.56, 0.481216, , 
684774.233, 336271.667, 73.66, 0.480922, , 
684855.633, 336257.500, 73.75, 0.480560, , 
684895.433, 336212.800, 73.85, 0.480130, , 
685260.167, 336305.533, 73.95, 0.479552, , 
685323.600, 336261.867, 74.05, 0.479052, , 
685447.000, 336240.567, 74.15, 0.478504, , 
685591.500, 336214.467, 74.25, 0.477855, , 
685990.167, 336290.233, 74.35, 0.477054, , 
686015.033, 336212.367, 74.45, 0.476451, , 
686254.867, 336200.633, 74.55, 0.475586, , 
686661.533, 336329.633, 74.65, 0.475116, , 
686522.100, 336164.067, 74.75, 0.474465, , 
686573.867, 336157.967, 74.85, 0.474254, , 
686545.467, 336179.167, 74.95, 0.474489, , 
686556.667, 336189.000, 75.04, 0.474519, , 
686401.467, 336101.333, 75.15, 0.474440, , 
