FlowCell Text Data File: 38.3.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:47:21
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
674561.067, 333451.133, 50.01, 0.482207, , 
675505.067, 333507.700, 50.11, 0.479441, , 
676363.167, 333581.067, 50.21, 0.477079, , 
676753.133, 333367.633, 50.31, 0.474342, , 
677541.333, 333439.000, 50.41, 0.472204, , 
678123.700, 333389.100, 50.51, 0.469934, , 
678604.600, 333345.900, 50.61, 0.468047, , 
678951.300, 333322.267, 50.70, 0.466738, , 
679895.767, 333456.767, 50.80, 0.464517, , 
680370.867, 333414.733, 50.91, 0.462662, , 
680893.633, 333466.167, 51.00, 0.461280, , 
681265.400, 333419.733, 51.10, 0.459739, , 
681757.633, 333447.833, 51.20, 0.458303, , 
682118.333, 333406.167, 51.30, 0.456831, , 
682872.633, 333610.400, 51.40, 0.455722, , 
683072.200, 333549.033, 51.50, 0.454651, , 
683183.133, 333467.067, 51.60, 0.453732, , 
683619.333, 333421.600, 51.70, 0.451989, , 
683764.767, 333415.200, 51.80, 0.451467, , 
684232.867, 333542.800, 51.90, 0.450788, , 
684342.067, 333468.133, 52.00, 0.449925, , 
684686.833, 333573.733, 52.10, 0.449504, , 
684600.167, 333449.033, 52.20, 0.448947, , 
684589.733, 333416.133, 52.30, 0.448760, , 
684699.867, 333508.700, 52.39, 0.449022, , 
684738.333, 333509.400, 52.49, 0.448901, , 
684535.767, 333557.800, 52.60, 0.449893, , 
684189.667, 333509.333, 52.69, 0.450704, , 
683786.433, 333464.133, 52.79, 0.451726, , 
683431.400, 333577.433, 52.89, 0.453659, , 
682657.400, 333508.133, 52.99, 0.455742, , 
682027.000, 333509.800, 53.09, 0.457832, , 
681106.767, 333503.233, 53.19, 0.460826, , 
679874.200, 333464.100, 53.29, 0.464638, , 
678595.867, 333423.767, 53.39, 0.468601, , 
677076.900, 333480.400, 53.49, 0.474027, , 
675496.800, 333533.367, 53.59, 0.479642, , 
673861.400, 333611.367, 53.69, 0.485623, , 
671603.400, 333537.633, 53.79, 0.492679, , 
669662.233, 333692.267, 53.89, 0.500236, , 
667001.233, 333507.700, 53.99, 0.507952, , 
664319.733, 333437.233, 54.09, 0.516541, , 
661894.100, 333404.600, 54.19, 0.524553, , 
659526.767, 333433.067, 54.28, 0.532809, , 
657169.667, 333400.033, 54.39, 0.540643, , 
654804.800, 333356.533, 54.48, 0.548462, , 
652855.400, 333434.400, 54.58, 0.555698, , 
651015.500, 333435.167, 54.68, 0.562054, , 
649715.700, 333564.533, 54.78, 0.567425, , 
648388.467, 333556.233, 54.88, 0.571971, , 
647371.200, 333604.767, 54.98, 0.575832, , 
646637.500, 333537.933, 55.08, 0.577933, , 
646189.000, 333479.167, 55.18, 0.579097, , 
646212.500, 333591.167, 55.28, 0.579771, , 
646648.367, 333649.700, 55.38, 0.578649, , 
646972.233, 333630.567, 55.48, 0.577393, , 
647842.267, 333654.700, 55.58, 0.574531, , 
648385.300, 333488.833, 55.68, 0.571527, , 
649769.433, 333546.100, 55.78, 0.567114, , 
651149.033, 333637.733, 55.87, 0.562959, , 
652413.267, 333537.000, 55.98, 0.557915, , 
653784.100, 333470.167, 56.08, 0.552740, , 
655304.733, 333479.533, 56.17, 0.547575, , 
657063.867, 333537.700, 56.27, 0.541934, , 
658723.167, 333547.100, 56.38, 0.536322, , 
660482.367, 333561.200, 56.47, 0.530415, , 
661799.900, 333394.533, 56.57, 0.524806, , 
663268.367, 333334.267, 56.67, 0.519411, , 
664890.967, 333332.600, 56.77, 0.513901, , 
666284.900, 333314.067, 56.87, 0.509063, , 
667598.767, 333251.400, 56.97, 0.504206, , 
669155.367, 333308.500, 57.07, 0.499351, , 
670541.467, 333368.800, 57.17, 0.495101, , 
671542.633, 333247.933, 57.27, 0.490927, , 
673159.267, 333410.600, 57.37, 0.486615, , 
674187.367, 333366.900, 57.47, 0.482885, , 
675333.400, 333424.867, 57.57, 0.479454, , 
676275.233, 333367.467, 57.66, 0.475930, , 
677227.700, 333311.500, 57.77, 0.472385, , 
678126.500, 333308.600, 57.87, 0.469381, , 
679435.333, 333454.067, 57.96, 0.466024, , 
680263.800, 333412.933, 58.06, 0.463004, , 
681103.700, 333402.300, 58.17, 0.460155, , 
681746.967, 333286.467, 58.26, 0.457249, , 
683015.900, 333499.900, 58.36, 0.454505, , 
683779.767, 333487.567, 58.46, 0.451906, , 
684405.600, 333447.467, 58.56, 0.449576, , 
685003.800, 333376.733, 58.66, 0.447133, , 
685574.400, 333320.133, 58.76, 0.444877, , 
686592.600, 333435.300, 58.86, 0.442315, , 
687167.267, 333423.333, 58.96, 0.440351, , 
687706.200, 333467.367, 59.06, 0.438884, , 
688383.767, 333503.433, 59.16, 0.436911, , 
688447.200, 333375.133, 59.26, 0.435838, , 
689017.033, 333438.200, 59.36, 0.434402, , 
689284.000, 333455.500, 59.46, 0.433647, , 
689534.767, 333472.233, 59.56, 0.432941, , 
689554.533, 333398.733, 59.65, 0.432380, , 
689666.033, 333503.033, 59.75, 0.432720, , 
689557.633, 333463.867, 59.85, 0.432810, , 
689478.267, 333459.500, 59.95, 0.433039, , 
689095.067, 333418.167, 60.05, 0.434012, , 
688930.633, 333503.633, 60.15, 0.435125, , 
688367.467, 333440.467, 60.25, 0.436540, , 
687854.800, 333450.367, 60.35, 0.438283, , 
687218.000, 333447.300, 60.45, 0.440347, , 
686657.133, 333486.200, 60.55, 0.442447, , 
685759.200, 333441.200, 60.65, 0.445088, , 
684993.800, 333442.700, 60.75, 0.447611, , 
683882.233, 333313.667, 60.85, 0.450395, , 
683032.033, 333273.967, 60.95, 0.452926, , 
682237.133, 333292.500, 61.05, 0.455672, , 
681437.200, 333328.200, 61.15, 0.458553, , 
680672.867, 333383.467, 61.24, 0.461452, , 
680078.767, 333504.667, 61.34, 0.464235, , 
679385.267, 333550.700, 61.45, 0.466842, , 
678441.167, 333465.533, 61.54, 0.469396, , 
677279.133, 333269.600, 61.64, 0.471932, , 
676822.433, 333370.700, 61.74, 0.474132, , 
676111.033, 333363.800, 61.84, 0.476452, , 
675683.833, 333385.700, 61.94, 0.478022, , 
675020.367, 333336.367, 62.04, 0.479900, , 
674292.467, 333170.400, 62.14, 0.481207, , 
673888.800, 333144.367, 62.24, 0.482379, , 
673851.267, 333256.367, 62.34, 0.483261, , 
673845.667, 333358.833, 62.44, 0.483972, , 
673790.833, 333359.633, 62.54, 0.484160, , 
673424.667, 333229.933, 62.64, 0.484508, , 
673807.300, 333350.167, 62.74, 0.484041, , 
673963.533, 333361.600, 62.84, 0.483597, , 
674294.100, 333381.933, 62.94, 0.482630, , 
674649.833, 333437.567, 63.03, 0.481819, , 
674646.133, 333246.933, 63.13, 0.480544, , 
675056.133, 333230.733, 63.24, 0.479068, , 
675680.500, 333304.667, 63.33, 0.477486, , 
676328.400, 333325.833, 63.43, 0.475472, , 
676716.533, 333280.333, 63.53, 0.473874, , 
677380.633, 333238.200, 63.63, 0.471382, , 
678174.933, 333282.967, 63.73, 0.469047, , 
679068.667, 333360.567, 63.83, 0.466607, , 
679691.533, 333297.700, 63.93, 0.464120, , 
680552.433, 333406.433, 64.03, 0.462005, , 
681201.900, 333363.533, 64.13, 0.459569, , 
681728.467, 333225.633, 64.23, 0.456899, , 
682684.100, 333320.100, 64.33, 0.454384, , 
683627.000, 333405.567, 64.43, 0.451855, , 
684384.200, 333433.167, 64.53, 0.449550, , 
684874.867, 333280.533, 64.62, 0.446907, , 
685520.833, 333283.467, 64.72, 0.444805, , 
686193.700, 333294.733, 64.83, 0.442674, , 
686784.200, 333371.300, 64.92, 0.441255, , 
687089.500, 333282.367, 65.02, 0.439654, , 
687789.367, 333397.800, 65.12, 0.438142, , 
688152.733, 333381.600, 65.23, 0.436844, , 
688266.267, 333246.533, 65.32, 0.435561, , 
688563.700, 333296.867, 65.42, 0.434929, , 
688734.400, 333316.067, 65.52, 0.434500, , 
688847.533, 333315.467, 65.62, 0.434127, , 
688665.600, 333175.467, 65.72, 0.433776, , 
688724.133, 333204.467, 65.82, 0.433780, , 
688694.600, 333204.433, 65.92, 0.433877, , 
688693.067, 333218.033, 66.02, 0.433974, , 
688586.167, 333206.100, 66.12, 0.434242, , 
688414.700, 333165.367, 66.22, 0.434528, , 
688411.200, 333239.200, 66.32, 0.435038, , 
688124.100, 333142.900, 66.42, 0.435326, , 
687946.667, 333140.833, 66.52, 0.435892, , 
687777.833, 333102.633, 66.61, 0.436187, , 
687974.800, 333285.400, 66.71, 0.436777, , 
687841.400, 333309.733, 66.82, 0.437378, , 
687490.200, 333250.900, 66.91, 0.438130, , 
687471.033, 333232.200, 67.01, 0.438066, , 
687038.933, 333150.300, 67.11, 0.438928, , 
687050.200, 333146.733, 67.21, 0.438867, , 
686965.933, 333154.267, 67.31, 0.439194, , 
687167.633, 333300.667, 67.41, 0.439522, , 
687110.467, 333321.867, 67.51, 0.439852, , 
687231.633, 333416.733, 67.61, 0.440096, , 
687149.833, 333372.267, 67.71, 0.440063, , 
686999.667, 333334.567, 67.81, 0.440301, , 
686992.767, 333298.633, 67.91, 0.440081, , 
686812.000, 333220.600, 68.01, 0.440146, , 
687192.500, 333393.100, 68.11, 0.440064, , 
687053.367, 333287.967, 68.21, 0.439810, , 
687182.967, 333321.733, 68.30, 0.439614, , 
687301.767, 333319.233, 68.40, 0.439208, , 
687401.867, 333322.000, 68.50, 0.438899, , 
687659.867, 333365.567, 68.60, 0.438348, , 
687750.100, 333337.167, 68.70, 0.437861, , 
688145.033, 333423.300, 68.80, 0.437151, , 
688149.800, 333370.000, 68.90, 0.436776, , 
688372.833, 333372.767, 69.00, 0.436065, , 
688701.333, 333459.300, 69.10, 0.435575, , 
688959.833, 333442.800, 69.20, 0.434620, , 
689002.700, 333372.967, 69.30, 0.434008, , 
689504.300, 333515.633, 69.40, 0.433333, , 
689621.400, 333461.900, 69.50, 0.432588, , 
689661.667, 333377.133, 69.60, 0.431885, , 
689987.133, 333472.133, 69.70, 0.431464, , 
689977.200, 333404.000, 69.80, 0.431037, , 
690363.267, 333495.733, 69.90, 0.430397, , 
690370.700, 333433.933, 69.99, 0.429956, , 
690548.767, 333427.933, 70.09, 0.429335, , 
690428.200, 333363.067, 70.20, 0.429290, , 
690818.467, 333455.500, 70.29, 0.428642, , 
690892.700, 333502.900, 70.39, 0.428720, , 
691007.500, 333439.767, 70.49, 0.427920, , 
690912.133, 333387.200, 70.59, 0.427876, , 
690848.367, 333349.667, 70.69, 0.427831, , 
690997.500, 333350.033, 70.79, 0.427347, , 
691081.467, 333386.633, 70.89, 0.427321, , 
691283.833, 333460.333, 70.99, 0.427159, , 
691244.667, 333431.400, 71.09, 0.427092, , 
691136.167, 333404.500, 71.19, 0.427263, , 
691231.700, 333422.133, 71.29, 0.427071, , 
691255.633, 333416.367, 71.39, 0.426955, , 
691191.167, 333367.067, 71.49, 0.426832, , 
691131.133, 333344.267, 71.59, 0.426873, , 
691064.333, 333279.333, 71.69, 0.426652, , 
691169.567, 333308.867, 71.78, 0.426509, , 
691541.900, 333319.833, 71.88, 0.425371, , 
691786.800, 333321.367, 71.99, 0.424585, , 
691859.433, 333250.367, 72.08, 0.423869, , 
692070.500, 333292.467, 72.18, 0.423467, , 
692240.633, 333282.000, 72.28, 0.422843, , 
692494.533, 333323.267, 72.38, 0.422296, , 
692819.633, 333339.500, 72.48, 0.421350, , 
693060.067, 333419.767, 72.58, 0.421111, , 
693028.967, 333347.900, 72.68, 0.420727, , 
693448.200, 333474.267, 72.78, 0.420219, , 
693787.033, 333625.200, 72.88, 0.420138, , 
693824.233, 333598.933, 72.98, 0.419840, , 
693809.567, 333551.867, 73.08, 0.419570, , 
693916.267, 333523.533, 73.18, 0.419032, , 
693773.800, 333471.567, 73.28, 0.419144, , 
693921.000, 333454.300, 73.37, 0.418550, , 
693917.567, 333436.133, 73.47, 0.418438, , 
693858.800, 333425.833, 73.58, 0.418560, 1, 10.462
693726.633, 333383.933, 73.68, 0.418705, , 
693628.200, 333396.600, 73.77, 0.419110, , 
693559.033, 333361.867, 73.87, 0.419100, , 
693510.500, 333352.300, 73.97, 0.419193, , 
693377.400, 333289.933, 74.07, 0.419204, , 
693627.700, 333381.533, 74.17, 0.419010, , 
693465.367, 333276.833, 74.27, 0.418830, , 
693429.100, 333249.333, 74.37, 0.418762, , 
693509.767, 333242.467, 74.47, 0.418454, , 
693794.867, 333358.567, 74.57, 0.418313, , 
693657.867, 333312.333, 74.67, 0.418445, , 
693751.200, 333358.700, 74.77, 0.418455, , 
693493.133, 333283.133, 74.87, 0.418782, , 
693456.433, 333302.433, 74.97, 0.419032, , 
693456.433, 333302.433, 75.07, 0.419032, , 
