FlowCell Text Data File: 39.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:23:08
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
680989.400, 335266.733, 50.00, 0.473082, , 
682722.300, 335500.300, 50.10, 0.468930, , 
683525.967, 335354.800, 50.20, 0.465307, , 
684385.900, 335401.100, 50.30, 0.462788, , 
685359.267, 335427.533, 50.40, 0.459767, , 
686153.933, 335435.267, 50.50, 0.457211, , 
687099.167, 335458.333, 50.60, 0.454268, , 
687762.267, 335478.500, 50.70, 0.452232, , 
688668.300, 335556.900, 50.80, 0.449795, , 
689351.600, 335616.600, 50.90, 0.447964, , 
689532.033, 335552.633, 51.00, 0.446946, , 
690322.000, 335488.667, 51.10, 0.443940, , 
690699.800, 335423.500, 51.20, 0.442272, , 
691139.867, 335452.700, 51.29, 0.441034, , 
691820.900, 335576.533, 51.39, 0.439648, , 
692128.800, 335507.333, 51.50, 0.438183, , 
692255.200, 335421.000, 51.59, 0.437193, , 
692603.567, 335493.267, 51.69, 0.436545, , 
692766.333, 335443.833, 51.79, 0.435685, , 
693261.733, 335521.267, 51.89, 0.434596, , 
693709.833, 335542.700, 51.99, 0.433285, , 
693669.433, 335491.367, 52.09, 0.433072, , 
693892.767, 335609.167, 52.19, 0.433138, , 
694096.467, 335561.200, 52.29, 0.432155, , 
694221.600, 335601.867, 52.39, 0.432022, , 
694341.767, 335733.233, 52.49, 0.432514, , 
693935.067, 335654.467, 52.59, 0.433304, , 
693557.667, 335677.267, 52.69, 0.434681, , 
693126.900, 335683.900, 52.79, 0.436124, , 
692337.700, 335678.600, 52.89, 0.438652, , 
691397.100, 335613.933, 52.99, 0.441278, , 
690528.200, 335625.000, 53.08, 0.444182, , 
689320.600, 335644.033, 53.18, 0.448249, , 
687489.567, 335446.033, 53.29, 0.452907, , 
685923.867, 335494.167, 53.38, 0.458361, , 
683993.967, 335529.767, 53.48, 0.464940, , 
681698.500, 335547.733, 53.58, 0.472626, , 
679077.433, 335520.767, 53.68, 0.481114, , 
676203.933, 335599.067, 53.78, 0.491182, , 
672959.800, 335629.000, 53.88, 0.502206, , 
669188.800, 335524.367, 53.98, 0.514150, , 
665303.200, 335524.500, 54.08, 0.527256, , 
661472.333, 335627.567, 54.18, 0.540943, , 
657092.500, 335517.100, 54.28, 0.555152, , 
652745.300, 335436.667, 54.38, 0.569551, , 
648540.767, 335488.533, 54.48, 0.584441, , 
644531.633, 335557.900, 54.58, 0.598861, , 
640353.600, 335539.267, 54.67, 0.613372, , 
636335.667, 335513.367, 54.77, 0.627363, , 
632499.767, 335461.500, 54.88, 0.640622, , 
629466.433, 335487.333, 54.97, 0.651614, , 
626759.533, 335540.000, 55.07, 0.661666, , 
624342.600, 335515.900, 55.17, 0.670199, , 
622438.900, 335539.033, 55.27, 0.677226, , 
620957.333, 335468.233, 55.37, 0.682115, , 
620027.533, 335478.133, 55.47, 0.685553, , 
619728.233, 335561.567, 55.57, 0.687199, , 
619500.467, 335515.100, 55.67, 0.687715, , 
619835.500, 335535.467, 55.77, 0.686635, , 
620566.200, 335492.267, 55.87, 0.683694, , 
621780.867, 335608.033, 55.97, 0.680070, , 
622936.033, 335478.800, 56.07, 0.675026, , 
624380.667, 335435.567, 56.17, 0.669523, , 
625944.033, 335345.867, 56.27, 0.663293, , 
627833.533, 335273.733, 56.37, 0.656026, , 
629691.033, 335253.333, 56.47, 0.649241, , 
631838.200, 335261.433, 56.56, 0.641635, , 
633790.467, 335313.967, 56.67, 0.635045, , 
636001.533, 335304.900, 56.76, 0.627146, , 
638096.033, 335344.167, 56.86, 0.620011, , 
639836.000, 335183.467, 56.96, 0.612804, , 
642116.633, 335311.567, 57.06, 0.605657, , 
643846.800, 335152.767, 57.16, 0.598535, , 
645808.333, 335189.000, 57.26, 0.591933, , 
647876.733, 335196.067, 57.36, 0.584784, , 
649812.167, 335238.100, 57.46, 0.578353, , 
652138.567, 335426.533, 57.56, 0.571575, , 
653971.500, 335410.400, 57.66, 0.565151, , 
655732.100, 335310.933, 57.76, 0.558433, , 
657499.333, 335322.667, 57.86, 0.552455, , 
659264.600, 335315.867, 57.96, 0.546375, , 
661415.333, 335452.567, 58.06, 0.539963, , 
662925.100, 335339.767, 58.16, 0.534075, , 
664778.533, 335417.900, 58.26, 0.528316, , 
666599.367, 335480.000, 58.35, 0.522577, , 
667851.633, 335450.667, 58.46, 0.518157, , 
669667.400, 335498.800, 58.55, 0.512369, , 
671130.867, 335506.833, 58.65, 0.507511, , 
672447.467, 335450.767, 58.75, 0.502724, , 
673654.733, 335397.767, 58.85, 0.498332, , 
674844.633, 335323.167, 58.95, 0.493860, , 
676111.033, 335433.800, 59.05, 0.490383, , 
677106.767, 335321.300, 59.15, 0.486316, , 
678004.633, 335326.467, 59.25, 0.483369, , 
678840.700, 335331.600, 59.35, 0.480630, , 
679522.833, 335306.200, 59.45, 0.478199, , 
680029.633, 335385.033, 59.55, 0.477050, , 
680452.400, 335385.533, 59.65, 0.475655, , 
680736.200, 335372.400, 59.75, 0.474629, , 
680811.833, 335399.333, 59.85, 0.474559, , 
680721.833, 335401.800, 59.94, 0.474873, , 
680058.533, 335256.900, 60.04, 0.476095, , 
679628.267, 335327.800, 60.15, 0.477995, , 
679044.700, 335417.467, 60.25, 0.480530, , 
678274.400, 335463.433, 60.34, 0.483392, , 
677297.333, 335475.367, 60.44, 0.486717, , 
675806.500, 335274.100, 60.54, 0.490325, , 
674547.967, 335312.267, 60.64, 0.494776, , 
672973.967, 335225.200, 60.74, 0.499449, , 
671427.233, 335199.433, 60.84, 0.504454, , 
669913.100, 335279.900, 60.94, 0.510075, , 
668326.000, 335347.733, 61.04, 0.515868, , 
666461.700, 335331.800, 61.14, 0.522048, , 
664705.000, 335320.867, 61.24, 0.527914, , 
662755.900, 335242.000, 61.34, 0.533993, , 
661062.300, 335315.233, 61.44, 0.540243, , 
659504.833, 335469.600, 61.54, 0.546587, , 
657564.867, 335375.500, 61.64, 0.552585, , 
655872.133, 335424.967, 61.74, 0.558718, , 
653948.533, 335283.900, 61.84, 0.564381, , 
652147.667, 335282.967, 61.93, 0.570581, , 
650443.667, 335207.167, 62.03, 0.575960, , 
648897.833, 335270.267, 62.13, 0.581738, , 
647664.467, 335351.100, 62.23, 0.586562, , 
645909.767, 335272.467, 62.33, 0.592140, , 
644791.067, 335371.900, 62.43, 0.596708, , 
643461.767, 335350.233, 62.53, 0.601207, , 
642299.067, 335350.633, 62.63, 0.605280, , 
641252.633, 335380.767, 62.73, 0.609151, , 
640384.433, 335363.333, 62.83, 0.612083, , 
639341.167, 335302.400, 62.93, 0.615343, , 
638941.800, 335367.533, 63.03, 0.617187, , 
638490.300, 335350.900, 63.13, 0.618666, , 
638312.600, 335390.933, 63.23, 0.619561, , 
638203.467, 335387.667, 63.33, 0.619924, , 
638241.067, 335367.900, 63.43, 0.619659, , 
638240.633, 335242.600, 63.52, 0.618819, , 
638745.900, 335272.767, 63.63, 0.617241, , 
639685.567, 335444.900, 63.72, 0.615088, , 
639988.767, 335269.700, 63.82, 0.612846, , 
641024.533, 335360.067, 63.92, 0.609813, , 
642039.433, 335327.967, 64.02, 0.606037, , 
643146.367, 335292.667, 64.12, 0.601924, , 
644426.133, 335301.500, 64.22, 0.597510, , 
645528.833, 335248.767, 64.32, 0.593308, , 
646958.433, 335283.300, 64.42, 0.588562, , 
648577.000, 335412.667, 64.52, 0.583807, , 
650111.700, 335452.200, 64.62, 0.578753, , 
651393.233, 335360.300, 64.72, 0.573705, , 
652923.700, 335394.400, 64.82, 0.568652, , 
654394.567, 335409.367, 64.92, 0.563689, , 
655562.700, 335356.100, 65.02, 0.559318, , 
656914.667, 335357.333, 65.11, 0.554690, , 
657770.167, 335239.200, 65.22, 0.550968, , 
658922.600, 335315.033, 65.32, 0.547537, , 
659778.933, 335265.400, 65.41, 0.544282, , 
660821.600, 335373.300, 65.51, 0.541452, , 
661444.900, 335281.967, 65.61, 0.538718, , 
661899.467, 335236.167, 65.71, 0.536864, , 
662365.000, 335295.167, 65.81, 0.535678, , 
662803.767, 335359.600, 65.91, 0.534620, , 
662894.633, 335277.600, 66.01, 0.533761, , 
662740.833, 335183.167, 66.11, 0.533649, , 
663061.367, 335276.567, 66.21, 0.533188, , 
662896.733, 335234.067, 66.31, 0.533462, , 
662930.767, 335384.767, 66.41, 0.534358, , 
662629.467, 335339.733, 66.51, 0.535079, , 
662221.433, 335286.000, 66.61, 0.536104, , 
661700.133, 335206.400, 66.71, 0.537342, , 
661424.567, 335277.233, 66.81, 0.538755, , 
660903.200, 335215.500, 66.90, 0.540115, , 
660460.867, 335260.800, 67.01, 0.541926, , 
660129.467, 335332.000, 67.11, 0.543533, , 
659545.067, 335295.433, 67.20, 0.545281, , 
659363.933, 335355.200, 67.30, 0.546300, , 
658729.133, 335312.733, 67.41, 0.548183, , 
658494.100, 335336.767, 67.50, 0.549147, , 
657816.067, 335210.733, 67.60, 0.550620, , 
657575.267, 335252.733, 67.70, 0.551726, , 
657240.933, 335282.467, 67.80, 0.553070, , 
656866.433, 335217.767, 67.90, 0.553918, , 
656571.000, 335233.600, 68.00, 0.555037, , 
656143.333, 335159.033, 68.10, 0.556002, , 
655923.167, 335163.167, 68.20, 0.556785, , 
655757.400, 335184.633, 68.30, 0.557498, , 
655545.000, 335177.167, 68.40, 0.558177, , 
655348.700, 335115.633, 68.50, 0.558438, , 
655286.267, 335142.267, 68.59, 0.558831, , 
655361.533, 335197.333, 68.70, 0.558943, , 
655251.333, 335202.133, 68.80, 0.559353, , 
655307.300, 335297.300, 68.89, 0.559800, , 
655098.800, 335245.133, 68.99, 0.560166, , 
655319.067, 335283.933, 69.09, 0.559670, , 
655164.633, 335229.367, 69.19, 0.559834, , 
655201.467, 335188.800, 69.29, 0.559435, , 
654949.033, 335008.633, 69.39, 0.559092, , 
655312.067, 335134.800, 69.49, 0.558693, , 
655342.000, 335159.867, 69.59, 0.558758, , 
655464.167, 335153.400, 69.69, 0.558295, , 
655991.367, 335384.767, 69.79, 0.558039, , 
655923.633, 335281.000, 69.89, 0.557575, , 
655826.633, 335208.167, 69.99, 0.557419, , 
655835.833, 335147.133, 70.09, 0.556977, , 
656285.400, 335337.367, 70.19, 0.556712, , 
656244.167, 335275.733, 70.29, 0.556440, , 
656381.767, 335282.333, 70.39, 0.556013, , 
656404.533, 335273.867, 70.48, 0.555878, , 
656700.000, 335313.767, 70.58, 0.555133, , 
656904.200, 335409.733, 70.68, 0.555077, , 
656967.300, 335324.433, 70.79, 0.554288, , 
657056.200, 335313.700, 70.88, 0.553912, , 
657125.267, 335309.733, 70.98, 0.553649, , 
657406.300, 335337.567, 71.08, 0.552873, , 
657300.833, 335230.367, 71.18, 0.552515, , 
657509.000, 335240.733, 71.28, 0.551872, , 
657500.933, 335195.800, 71.38, 0.551598, , 
657496.400, 335170.333, 71.48, 0.551442, , 
657835.133, 335281.667, 71.58, 0.551031, , 
657700.333, 335183.933, 71.68, 0.550836, , 
657872.533, 335225.967, 71.78, 0.550529, , 
658064.567, 335255.333, 71.88, 0.550069, , 
658042.867, 335189.367, 71.98, 0.549700, , 
658459.333, 335348.900, 72.08, 0.549348, , 
658590.233, 335269.867, 72.18, 0.548370, , 
658744.967, 335283.200, 72.28, 0.547931, , 
658881.700, 335248.900, 72.38, 0.547233, , 
659228.633, 335344.700, 72.47, 0.546692, , 
659503.733, 335352.300, 72.57, 0.545804, , 
659872.267, 335379.467, 72.67, 0.544729, , 
660102.633, 335337.333, 72.77, 0.543661, , 
660565.167, 335442.600, 72.87, 0.542791, , 
660432.733, 335255.933, 72.97, 0.541989, , 
660882.200, 335341.233, 73.07, 0.541031, , 
661254.733, 335432.300, 73.17, 0.540373, , 
661314.000, 335344.933, 73.27, 0.539586, , 
661287.167, 335264.267, 73.37, 0.539135, , 
661483.033, 335267.433, 73.47, 0.538490, , 
661671.067, 335378.333, 73.57, 0.538595, , 
662021.300, 335450.367, 73.66, 0.537887, , 
662051.500, 335499.467, 73.77, 0.538114, , 
661726.100, 335362.333, 73.87, 0.538300, 1, 10.503
661875.933, 335481.567, 73.96, 0.538591, , 
661875.600, 335507.600, 74.07, 0.538767, , 
661817.833, 335459.767, 74.17, 0.538642, , 
661540.600, 335384.033, 74.26, 0.539077, , 
661403.167, 335387.133, 74.36, 0.539565, , 
661429.000, 335425.300, 74.46, 0.539733, , 
661108.000, 335260.633, 74.56, 0.539721, , 
661165.000, 335315.933, 74.66, 0.539898, , 
661257.300, 335341.100, 74.76, 0.539753, , 
661321.900, 335394.433, 74.86, 0.539891, , 
661284.867, 335367.967, 74.96, 0.539839, , 
660990.300, 335257.733, 75.06, 0.540102, , 
660897.833, 335290.200, 75.16, 0.540635, , 
660823.167, 335320.833, 75.26, 0.541095, , 
660823.167, 335320.833, 75.36, 0.541095, , 
