FlowCell Text Data File: 38.1.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:16:15
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
678434.967, 337536.800, 50.01, 0.496726, , 
679324.767, 337461.833, 50.11, 0.493277, , 
680229.833, 337415.400, 50.21, 0.489971, , 
680766.400, 337394.367, 50.30, 0.488056, , 
681653.833, 337350.967, 50.40, 0.484835, , 
682350.100, 337390.667, 50.51, 0.482802, , 
683061.467, 337383.900, 50.60, 0.480412, , 
684176.067, 337444.233, 50.70, 0.477145, , 
684753.367, 337484.267, 50.80, 0.475514, , 
685291.567, 337513.800, 50.90, 0.473943, , 
685687.833, 337556.767, 51.00, 0.472928, , 
685934.067, 337414.667, 51.10, 0.471173, , 
686328.400, 337396.833, 51.20, 0.469760, , 
686607.400, 337423.033, 51.30, 0.469021, , 
686963.433, 337368.833, 51.40, 0.467492, , 
687034.167, 337297.633, 51.50, 0.466786, , 
687533.567, 337412.967, 51.60, 0.465920, , 
687680.133, 337499.467, 51.70, 0.466017, , 
687427.200, 337499.333, 51.80, 0.466844, , 
687686.933, 337509.800, 51.90, 0.466064, , 
687578.167, 337372.667, 52.00, 0.465505, , 
687090.000, 337378.167, 52.09, 0.467140, , 
686794.500, 337394.333, 52.20, 0.468216, , 
687145.700, 337457.200, 52.30, 0.467485, , 
686724.200, 337505.667, 52.40, 0.469189, , 
685954.100, 337443.133, 52.49, 0.471297, , 
685053.667, 337222.500, 52.59, 0.472781, , 
684445.500, 337290.633, 52.69, 0.475234, , 
683810.633, 337333.300, 52.79, 0.477607, , 
682667.400, 337314.800, 52.89, 0.481250, , 
681529.700, 337322.033, 52.99, 0.485051, , 
680551.933, 337473.267, 53.09, 0.489291, , 
678749.767, 337415.733, 53.19, 0.494875, , 
677192.667, 337484.067, 53.29, 0.500499, , 
675593.567, 337480.033, 53.39, 0.505793, , 
673569.700, 337431.000, 53.49, 0.512217, , 
670895.700, 337330.833, 53.59, 0.520501, , 
668667.133, 337372.867, 53.69, 0.528269, , 
666744.600, 337484.867, 53.79, 0.535496, , 
664009.933, 337454.500, 53.88, 0.544543, , 
661273.200, 337399.033, 53.99, 0.553467, , 
658571.467, 337484.233, 54.09, 0.563249, , 
655907.133, 337414.333, 54.18, 0.571905, , 
653335.433, 337394.800, 54.28, 0.580616, , 
650985.933, 337378.800, 54.38, 0.588617, , 
648979.100, 337431.233, 54.48, 0.595915, , 
647249.333, 337540.067, 54.58, 0.602647, , 
645560.567, 337421.767, 54.68, 0.607737, , 
644453.367, 337299.400, 54.78, 0.610784, , 
643748.200, 337209.500, 54.88, 0.612648, , 
643059.167, 337233.533, 54.98, 0.615218, , 
643392.900, 337312.467, 55.08, 0.614577, , 
643807.633, 337248.567, 55.18, 0.612701, , 
644505.433, 337264.600, 55.27, 0.610370, , 
645279.933, 337242.767, 55.38, 0.607521, , 
646772.067, 337336.933, 55.48, 0.602952, , 
648024.367, 337353.100, 55.58, 0.598707, , 
649631.400, 337281.867, 55.67, 0.592657, , 
651194.933, 337257.800, 55.77, 0.587087, , 
653396.833, 337423.300, 55.88, 0.580594, , 
655076.800, 337377.100, 55.97, 0.574508, , 
656926.700, 337323.567, 56.07, 0.567804, , 
658977.667, 337298.967, 56.17, 0.560625, , 
661131.200, 337380.867, 56.27, 0.553829, , 
663157.067, 337299.000, 56.37, 0.546398, , 
664802.333, 337341.133, 56.47, 0.541102, , 
666870.833, 337333.000, 56.57, 0.534057, , 
668628.167, 337259.700, 56.67, 0.527645, , 
670319.067, 337229.867, 56.77, 0.521762, , 
672243.233, 337278.033, 56.87, 0.515633, , 
673714.300, 337246.367, 56.97, 0.510502, , 
675913.767, 337290.933, 57.07, 0.503465, , 
677365.767, 337277.200, 57.17, 0.498544, , 
678584.100, 337215.800, 57.27, 0.494090, , 
679999.900, 337210.333, 57.37, 0.489363, , 
681301.900, 337261.800, 57.46, 0.485402, , 
682577.933, 337281.000, 57.56, 0.481319, , 
684082.500, 337438.733, 57.66, 0.477416, , 
685142.667, 337320.833, 57.76, 0.473145, , 
686049.333, 337323.533, 57.86, 0.470187, , 
687111.733, 337285.933, 57.96, 0.466454, , 
688331.200, 337227.233, 58.06, 0.462071, , 
689151.467, 337153.600, 58.16, 0.458900, , 
690103.800, 337139.433, 58.26, 0.455698, , 
691380.733, 337185.133, 58.36, 0.451842, , 
692087.967, 337159.233, 58.46, 0.449369, , 
693449.467, 337312.233, 58.56, 0.445967, , 
694520.600, 337398.300, 58.66, 0.443068, , 
695069.033, 337335.800, 58.76, 0.440874, , 
695662.067, 337299.267, 58.85, 0.438711, , 
696418.567, 337276.433, 58.96, 0.436113, , 
696739.633, 337269.467, 59.06, 0.435029, , 
697143.100, 337225.700, 59.15, 0.433434, , 
697889.867, 337406.067, 59.25, 0.432228, , 
697642.100, 337231.433, 59.35, 0.431862, , 
697972.500, 337099.800, 59.45, 0.429918, , 
698149.833, 337156.833, 59.55, 0.429727, , 
697991.667, 337134.933, 59.65, 0.430091, , 
697898.167, 337158.800, 59.75, 0.430552, , 
697812.700, 337246.700, 59.85, 0.431414, , 
697522.800, 337256.100, 59.95, 0.432412, , 
696916.967, 337233.733, 60.05, 0.434218, , 
696156.767, 337197.933, 60.15, 0.436435, , 
695421.767, 337239.933, 60.25, 0.439093, , 
694235.367, 337168.867, 60.35, 0.442461, , 
693691.333, 337213.300, 60.45, 0.444522, , 
692658.400, 337176.067, 60.55, 0.447627, , 
691763.067, 337315.700, 60.65, 0.451469, , 
690724.667, 337315.733, 60.74, 0.454850, , 
689795.733, 337335.133, 60.85, 0.458008, , 
688725.300, 337237.233, 60.95, 0.460850, , 
687735.767, 337208.500, 61.04, 0.463894, , 
686737.267, 337219.067, 61.14, 0.467234, , 
685634.933, 337248.700, 61.24, 0.471047, , 
684938.067, 337261.800, 61.34, 0.473423, , 
683809.200, 337161.133, 61.44, 0.476463, , 
683301.567, 337242.800, 61.54, 0.478680, , 
682313.100, 337164.533, 61.64, 0.481415, , 
681775.667, 337262.833, 61.74, 0.483844, , 
681160.933, 337215.800, 61.84, 0.485561, , 
680510.867, 337126.300, 61.94, 0.487112, , 
680036.800, 337041.233, 62.04, 0.488112, , 
679830.600, 337223.900, 62.14, 0.490014, , 
679706.967, 337268.767, 62.24, 0.490723, , 
679645.967, 337254.067, 62.34, 0.490827, , 
679190.200, 337118.700, 62.44, 0.491433, , 
679123.967, 337039.700, 62.54, 0.491125, , 
679381.700, 337070.933, 62.63, 0.490480, , 
679656.167, 337157.667, 62.74, 0.490150, , 
679938.300, 337062.467, 62.83, 0.488580, , 
680753.967, 337249.767, 62.93, 0.487132, , 
681270.367, 337213.200, 63.03, 0.485182, , 
681637.933, 337205.467, 63.13, 0.483916, , 
682307.133, 337251.333, 63.23, 0.482014, , 
683431.300, 337340.600, 63.33, 0.478905, , 
684222.800, 337302.900, 63.43, 0.476049, , 
684498.733, 337178.600, 63.53, 0.474312, , 
685258.333, 337116.733, 63.63, 0.471403, , 
686363.867, 337144.033, 63.73, 0.467957, , 
687142.333, 337114.467, 63.83, 0.465209, , 
687910.833, 337066.033, 63.93, 0.462370, , 
688854.733, 337010.500, 64.03, 0.458914, , 
689934.033, 337135.000, 64.13, 0.456222, , 
690884.733, 337085.833, 64.22, 0.452795, , 
692041.700, 337155.233, 64.32, 0.449492, , 
692878.233, 337073.467, 64.43, 0.446228, , 
693814.833, 337071.967, 64.52, 0.443178, , 
694685.667, 337138.600, 64.62, 0.440800, , 
695288.800, 336967.700, 64.72, 0.437706, , 
696151.933, 337013.900, 64.82, 0.435222, , 
696922.133, 336991.433, 64.92, 0.432584, , 
697472.700, 337067.967, 65.02, 0.431318, , 
698156.267, 337048.533, 65.12, 0.428984, , 
698610.067, 337082.500, 65.22, 0.427748, , 
698888.633, 337086.400, 65.32, 0.426877, , 
699251.567, 337128.267, 65.42, 0.425988, , 
699070.133, 337055.467, 65.52, 0.426086, , 
699331.700, 337146.667, 65.62, 0.425853, , 
699066.767, 337021.300, 65.72, 0.425869, , 
699002.833, 337060.933, 65.82, 0.426339, , 
698715.567, 337017.600, 65.91, 0.426975, , 
698385.800, 337044.667, 66.02, 0.428218, , 
698096.933, 337101.067, 66.12, 0.429526, , 
698014.433, 337140.400, 66.21, 0.430054, , 
697847.667, 337121.733, 66.31, 0.430467, , 
697347.333, 337122.500, 66.41, 0.432086, , 
697066.433, 337100.033, 66.51, 0.432843, , 
696991.533, 337070.933, 66.61, 0.432891, , 
696676.500, 337093.333, 66.71, 0.434058, , 
696547.833, 337125.767, 66.81, 0.434690, , 
696389.000, 337115.167, 66.91, 0.435132, , 
696301.433, 337204.267, 67.01, 0.436010, , 
695898.100, 337148.167, 67.11, 0.436939, , 
695522.167, 337079.833, 67.21, 0.437699, , 
695509.500, 337136.000, 67.31, 0.438115, , 
695197.233, 337153.100, 67.41, 0.439240, , 
694748.567, 337055.633, 67.51, 0.440042, , 
694653.033, 337045.733, 67.61, 0.440286, , 
694817.200, 337228.600, 67.71, 0.440974, , 
694389.800, 337097.167, 67.80, 0.441482, , 
694291.533, 337131.500, 67.91, 0.442030, , 
694366.767, 337137.100, 68.00, 0.441823, , 
694209.933, 337095.000, 68.10, 0.442050, , 
694193.733, 337072.133, 68.20, 0.441950, , 
693929.800, 336940.167, 68.30, 0.441925, , 
694188.500, 337071.233, 68.40, 0.441961, , 
694112.000, 337045.567, 68.50, 0.442038, , 
693637.500, 336894.833, 68.60, 0.442570, , 
693722.233, 336891.967, 68.70, 0.442276, , 
693927.233, 337013.400, 68.80, 0.442422, , 
694034.900, 337057.267, 68.90, 0.442366, , 
693708.500, 336886.700, 69.00, 0.442286, , 
693864.067, 336967.400, 69.10, 0.442320, , 
693797.300, 336966.767, 69.19, 0.442532, , 
693732.300, 336977.600, 69.30, 0.442815, , 
693763.867, 336990.300, 69.40, 0.442798, , 
693716.767, 337007.667, 69.50, 0.443067, , 
693729.067, 337085.167, 69.59, 0.443544, , 
693447.433, 336921.367, 69.70, 0.443364, , 
693527.767, 336978.967, 69.79, 0.443488, , 
693472.967, 337053.933, 69.89, 0.444167, , 
693145.833, 336912.667, 69.99, 0.444285, , 
692979.700, 336868.100, 70.09, 0.444527, , 
692973.133, 336875.367, 70.19, 0.444597, , 
692870.600, 336895.433, 70.29, 0.445064, , 
693007.600, 336988.167, 70.39, 0.445238, , 
692986.967, 337027.400, 70.49, 0.445567, , 
692875.400, 336962.667, 70.59, 0.445497, , 
692639.033, 336939.667, 70.69, 0.446111, , 
692636.133, 336981.100, 70.79, 0.446398, , 
692590.233, 336897.900, 70.89, 0.445991, , 
692616.333, 337014.300, 70.98, 0.446684, , 
692567.600, 336960.000, 71.09, 0.446479, , 
692476.100, 336942.800, 71.19, 0.446662, , 
692457.567, 336955.567, 71.28, 0.446807, , 
692488.267, 336953.233, 71.38, 0.446692, , 
692561.400, 337051.300, 71.49, 0.447109, , 
692629.500, 337098.100, 71.58, 0.447200, , 
692549.367, 337086.033, 71.68, 0.447380, , 
692513.900, 337133.400, 71.78, 0.447812, , 
692501.967, 337074.667, 71.88, 0.447458, , 
692632.333, 337142.133, 71.98, 0.447485, , 
692565.233, 337145.367, 72.08, 0.447725, , 
692649.300, 337208.633, 72.18, 0.447874, , 
692682.633, 337158.367, 72.28, 0.447430, , 
692830.433, 337173.467, 72.38, 0.447051, , 
693069.267, 337203.567, 72.48, 0.446476, , 
692936.800, 337105.600, 72.58, 0.446252, , 
693206.167, 337253.400, 72.68, 0.446364, , 
693091.433, 337165.667, 72.78, 0.446151, , 
693456.867, 337315.433, 72.88, 0.445964, , 
693353.200, 337222.567, 72.97, 0.445681, , 
693189.367, 337181.833, 73.07, 0.445941, , 
693103.400, 337142.500, 73.18, 0.445958, , 
693239.533, 337180.900, 73.27, 0.445772, , 
693292.167, 337158.100, 73.37, 0.445449, , 
693027.100, 336985.367, 73.47, 0.445156, , 
692965.733, 337013.967, 73.57, 0.445546, , 
693481.667, 337285.100, 73.67, 0.445681, , 
693419.533, 337190.733, 73.77, 0.445253, , 
693324.700, 337182.567, 73.87, 0.445507, 1, 10.518
693332.267, 337127.900, 73.97, 0.445117, , 
693372.267, 337160.067, 74.07, 0.445202, , 
693276.267, 337098.033, 74.17, 0.445099, , 
693459.200, 337146.567, 74.27, 0.444830, , 
693694.033, 337251.367, 74.37, 0.444767, , 
693526.133, 337243.800, 74.47, 0.445261, , 
693390.133, 337237.333, 74.57, 0.445660, , 
693287.600, 337143.233, 74.67, 0.445364, , 
693756.333, 337042.067, 74.76, 0.443168, , 
693935.600, 336935.700, 74.86, 0.441876, , 
694210.667, 336999.600, 74.96, 0.441411, , 
694673.933, 337001.167, 75.06, 0.439920, , 
694628.000, 336923.367, 75.16, 0.439550, , 
694749.500, 336943.800, 75.26, 0.439292, , 
694665.000, 336948.700, 75.36, 0.439599, , 
