FlowCell Text Data File: 39.3.csv
Software Version: 2.00P
Triax Firmware Version: 0.63
Fractionator Firmware Version 4.210
Date: 2022-11-18
Time: 14:54:41
User: Katie

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 35000 rpm
Gradient: sucrose 10.0% to 40.0% v/v
Time: 3h
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.30 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 1
Distance/fraction: 78.30 mm
Start Distance: 0.00 mm
Volume/fraction: 11.166 ml
Data Samples/mm: 10.04

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 332 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 22 ms
Sample A Zero: 860628
Source A Zero: 343375.2

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
672953.167, 332955.600, 50.01, 0.484230, , 
674105.167, 333028.633, 50.11, 0.480875, , 
675010.767, 332996.733, 50.21, 0.477638, , 
676034.167, 333040.567, 50.31, 0.474525, , 
676732.967, 333008.633, 50.41, 0.471984, , 
677604.367, 333033.167, 50.51, 0.469254, , 
678296.767, 332988.267, 50.61, 0.466652, , 
678801.900, 332951.100, 50.70, 0.464726, , 
679536.167, 332950.733, 50.80, 0.462290, , 
680061.533, 332925.300, 50.91, 0.460379, , 
680498.900, 332819.900, 51.00, 0.458220, , 
681198.033, 332918.867, 51.10, 0.456578, , 
681924.233, 333028.133, 51.20, 0.454919, , 
682063.967, 332898.633, 51.30, 0.453582, , 
682619.800, 332946.667, 51.40, 0.452074, , 
682941.367, 332996.933, 51.50, 0.451354, , 
683341.733, 332967.433, 51.60, 0.449835, , 
683706.633, 332964.867, 51.70, 0.448617, , 
684021.300, 333011.833, 51.80, 0.447898, , 
684040.767, 332948.333, 51.90, 0.447405, , 
684543.967, 333031.100, 52.00, 0.446310, , 
684765.033, 333086.967, 52.10, 0.445961, , 
684729.233, 333011.167, 52.20, 0.445566, , 
684715.567, 333072.800, 52.30, 0.446027, , 
684735.500, 333099.967, 52.40, 0.446145, , 
684586.667, 333131.167, 52.50, 0.446845, , 
684200.767, 333130.533, 52.59, 0.448110, , 
683445.800, 333028.733, 52.69, 0.449907, , 
682960.467, 333102.733, 52.79, 0.452006, , 
682062.800, 333127.133, 52.89, 0.455130, , 
680621.400, 333061.733, 52.99, 0.459449, , 
679078.467, 333085.567, 53.09, 0.464718, , 
677135.133, 333126.233, 53.19, 0.471442, , 
674890.567, 333241.367, 53.29, 0.479692, , 
671658.567, 333051.533, 53.39, 0.489212, , 
668396.933, 333159.600, 53.49, 0.500897, , 
664301.600, 333076.667, 53.59, 0.514168, , 
660045.000, 333128.033, 53.69, 0.528981, , 
655070.767, 333084.200, 53.79, 0.545709, , 
649807.333, 333006.467, 53.89, 0.563339, , 
644294.433, 332997.400, 53.99, 0.582452, , 
638846.100, 333047.900, 54.08, 0.601904, , 
633115.033, 333053.933, 54.19, 0.622225, , 
627717.633, 333135.967, 54.28, 0.642046, , 
621938.867, 333016.067, 54.38, 0.662050, , 
617045.767, 333175.733, 54.48, 0.680904, , 
611824.533, 333029.100, 54.58, 0.699037, , 
607530.967, 332949.833, 54.68, 0.714349, , 
603792.833, 333003.667, 54.78, 0.728603, , 
600741.200, 333126.933, 54.88, 0.740839, , 
597641.733, 332979.400, 54.98, 0.751483, , 
595736.267, 333086.467, 55.08, 0.759393, , 
594064.333, 333043.567, 55.18, 0.765428, , 
592866.000, 332980.233, 55.28, 0.769544, , 
592223.367, 333009.833, 55.38, 0.772184, , 
591946.533, 332991.033, 55.48, 0.773109, , 
592038.200, 332880.567, 55.58, 0.772014, , 
592726.900, 333030.167, 55.68, 0.770409, , 
593628.700, 333002.633, 55.78, 0.766802, , 
594481.233, 332908.667, 55.87, 0.762937, , 
595823.433, 332890.633, 55.97, 0.757740, , 
597347.767, 332887.333, 56.08, 0.751968, , 
598992.933, 332936.533, 56.17, 0.746111, , 
600934.233, 332995.567, 56.27, 0.739228, , 
602488.333, 332949.233, 56.37, 0.733102, , 
604677.767, 333001.967, 56.47, 0.725296, , 
606510.033, 332930.633, 56.57, 0.718005, , 
608708.767, 332948.300, 56.67, 0.709980, , 
611143.467, 333084.800, 56.77, 0.701920, , 
613229.833, 333016.333, 56.87, 0.693787, , 
615276.033, 332873.167, 56.97, 0.685323, , 
617846.667, 332982.867, 57.07, 0.676682, , 
620387.967, 333057.967, 57.17, 0.667952, , 
622695.500, 332983.100, 57.27, 0.659091, , 
625149.600, 332988.767, 57.36, 0.650277, , 
627610.800, 333015.033, 57.47, 0.641612, , 
629974.000, 333002.067, 57.57, 0.633067, , 
632293.967, 332979.033, 57.66, 0.624639, , 
634772.567, 332935.433, 57.77, 0.615540, , 
637119.667, 332905.033, 57.86, 0.607029, , 
639443.567, 332847.567, 57.96, 0.598446, , 
641692.000, 332806.867, 58.06, 0.590272, , 
644290.200, 332959.667, 58.16, 0.582212, , 
646449.667, 332903.267, 58.26, 0.574300, , 
648737.700, 332974.400, 58.36, 0.566830, , 
650721.700, 332916.200, 58.46, 0.559565, , 
652748.267, 332996.433, 58.56, 0.553109, , 
654429.400, 332915.267, 58.66, 0.546772, , 
656220.300, 332979.867, 58.76, 0.541059, , 
657809.500, 332899.600, 58.86, 0.535073, , 
659368.233, 333006.167, 58.96, 0.530467, , 
660285.733, 332868.033, 59.06, 0.526404, , 
661525.833, 332943.567, 59.16, 0.522692, , 
662366.167, 332912.667, 59.25, 0.519626, , 
663249.767, 333005.633, 59.36, 0.517254, , 
663519.133, 332855.633, 59.46, 0.515326, , 
663870.633, 332879.433, 59.55, 0.514295, , 
663977.000, 332870.733, 59.65, 0.513876, , 
663752.667, 332843.967, 59.75, 0.514456, , 
663358.800, 332829.767, 59.85, 0.515695, , 
662999.467, 332956.133, 59.95, 0.517769, , 
662138.900, 332924.467, 60.05, 0.520478, , 
661077.300, 332880.700, 60.15, 0.523793, , 
659932.767, 332852.633, 60.25, 0.527503, , 
658682.733, 332943.000, 60.35, 0.532381, , 
656941.533, 332807.767, 60.45, 0.537423, , 
655331.433, 332865.267, 60.55, 0.543334, , 
653386.600, 332806.133, 60.65, 0.549623, , 
651699.067, 332905.800, 60.75, 0.556117, , 
649720.233, 332898.133, 60.85, 0.562909, , 
647778.233, 332927.833, 60.94, 0.569846, , 
645662.133, 332905.233, 61.04, 0.577057, , 
643511.600, 332887.667, 61.15, 0.584446, , 
641338.467, 332911.333, 61.24, 0.592219, , 
638961.767, 332800.333, 61.34, 0.599823, , 
636636.333, 332800.967, 61.44, 0.608033, , 
634804.800, 332907.300, 61.54, 0.615235, , 
632651.333, 332784.533, 61.64, 0.622052, , 
630683.167, 332744.600, 61.74, 0.628794, , 
628938.600, 332827.933, 61.84, 0.635592, , 
627506.067, 332997.500, 61.94, 0.641869, , 
625596.000, 332978.833, 62.04, 0.648604, , 
623928.100, 332986.133, 62.14, 0.654661, , 
622150.600, 332892.900, 62.24, 0.660451, , 
620562.933, 332824.467, 62.34, 0.665739, , 
619270.567, 332866.067, 62.44, 0.670712, , 
618275.700, 332921.467, 62.54, 0.674704, , 
616981.033, 332821.500, 62.64, 0.678746, , 
616279.900, 332847.300, 62.73, 0.681479, , 
615726.433, 332854.400, 62.84, 0.683549, , 
615182.433, 332740.567, 62.94, 0.684769, , 
615060.300, 332787.600, 63.03, 0.685534, , 
615190.000, 332848.900, 63.13, 0.685474, , 
615517.433, 332874.700, 63.23, 0.684450, , 
615943.767, 332862.633, 63.33, 0.682811, , 
616742.467, 332908.633, 63.43, 0.680205, , 
617423.467, 332872.633, 63.53, 0.677479, , 
618250.800, 332749.267, 63.63, 0.673631, , 
619483.000, 332811.533, 63.73, 0.669571, , 
620827.233, 332796.633, 63.83, 0.664592, , 
622148.167, 332758.367, 63.93, 0.659550, , 
623626.467, 332769.767, 64.03, 0.654287, , 
625090.267, 332801.500, 64.13, 0.649225, , 
627066.967, 332854.733, 64.23, 0.642480, , 
628482.567, 332687.867, 64.33, 0.636277, , 
630739.833, 332936.300, 64.43, 0.629888, , 
632165.267, 332791.633, 64.52, 0.623830, , 
634069.700, 332807.500, 64.62, 0.617168, , 
635608.033, 332786.000, 64.73, 0.611569, , 
637428.900, 332863.233, 64.82, 0.605654, , 
638740.233, 332762.233, 64.92, 0.600346, , 
640203.233, 332777.367, 65.02, 0.595300, , 
641553.133, 332829.667, 65.12, 0.590913, , 
642730.367, 332811.600, 65.22, 0.586665, , 
643716.200, 332785.100, 65.32, 0.583037, , 
644776.200, 332930.100, 65.42, 0.580315, , 
645204.967, 332807.133, 65.52, 0.577987, , 
645442.467, 332864.467, 65.62, 0.577547, , 
645917.533, 332805.033, 65.72, 0.575489, , 
645963.433, 332740.467, 65.82, 0.574893, , 
646182.400, 332854.433, 65.92, 0.574901, , 
645934.400, 332822.667, 66.02, 0.575550, , 
645758.333, 332879.400, 66.12, 0.576547, , 
645328.867, 332876.633, 66.22, 0.578025, , 
644699.967, 332850.367, 66.31, 0.580042, , 
644125.333, 332913.367, 66.41, 0.582474, , 
643450.300, 332909.467, 66.52, 0.584808, , 
642816.900, 332973.667, 66.61, 0.587458, , 
641996.267, 332899.367, 66.71, 0.589831, , 
640870.600, 332743.633, 66.81, 0.592727, , 
640338.033, 332876.467, 66.91, 0.595496, , 
639837.000, 332920.433, 67.01, 0.597555, , 
638818.700, 332821.300, 67.11, 0.600469, , 
638227.967, 332818.867, 67.21, 0.602535, , 
637791.100, 332837.233, 67.31, 0.604200, , 
637403.200, 332910.000, 67.41, 0.606061, , 
636532.767, 332741.567, 67.51, 0.607997, , 
636312.967, 332856.933, 67.61, 0.609555, , 
635889.300, 332861.933, 67.71, 0.611087, , 
635353.933, 332803.767, 67.81, 0.612589, , 
635069.833, 332816.167, 67.91, 0.613680, , 
634834.800, 332878.767, 68.00, 0.614936, , 
634589.667, 332915.300, 68.11, 0.616052, , 
634365.333, 332889.467, 68.21, 0.616673, , 
633818.733, 332680.567, 68.30, 0.617200, , 
633857.000, 332773.367, 68.40, 0.617692, , 
633854.900, 332817.200, 68.50, 0.617996, , 
634133.767, 332908.433, 68.60, 0.617623, , 
633968.433, 332796.300, 68.70, 0.617452, , 
634332.467, 332832.867, 68.80, 0.616407, , 
634656.400, 332869.533, 68.90, 0.615506, , 
634780.767, 332813.567, 69.00, 0.614687, , 
635095.267, 332820.600, 69.10, 0.613620, , 
635734.200, 332889.900, 69.20, 0.611825, , 
635677.133, 332979.900, 69.30, 0.612636, , 
636398.067, 333011.533, 69.40, 0.610299, , 
636701.800, 332923.967, 69.50, 0.608633, , 
636736.333, 332766.733, 69.60, 0.607448, , 
637157.567, 332827.067, 69.69, 0.606368, , 
637307.300, 332792.167, 69.79, 0.605603, , 
637556.933, 332746.533, 69.90, 0.604413, , 
637946.633, 332816.400, 69.99, 0.603510, , 
638158.400, 332777.900, 70.09, 0.602503, , 
638283.733, 332784.000, 70.19, 0.602102, , 
638630.167, 332795.267, 70.29, 0.600957, , 
638708.067, 332817.400, 70.39, 0.600832, , 
639126.767, 332873.100, 70.49, 0.599734, , 
639041.100, 332795.933, 70.59, 0.599514, , 
639216.233, 332784.333, 70.69, 0.598819, , 
639222.500, 332697.733, 70.79, 0.598211, , 
639387.267, 332745.000, 70.89, 0.597951, , 
639583.100, 332790.267, 70.99, 0.597568, , 
639460.167, 332727.000, 71.09, 0.597573, , 
639450.067, 332682.600, 71.19, 0.597308, , 
639802.100, 332788.733, 71.29, 0.596787, , 
639823.567, 332888.833, 71.38, 0.597389, , 
639606.667, 332822.067, 71.48, 0.597700, , 
639509.167, 332832.133, 71.59, 0.598111, , 
639390.900, 332839.167, 71.68, 0.598575, , 
639234.600, 332958.067, 71.78, 0.599929, , 
638889.600, 332901.000, 71.88, 0.600758, , 
638607.133, 332866.333, 71.98, 0.601519, , 
638440.200, 332835.867, 72.08, 0.601901, , 
638300.333, 332818.633, 72.18, 0.602278, , 
638217.233, 332821.000, 72.28, 0.602587, , 
638272.400, 332862.733, 72.38, 0.602675, , 
638464.267, 332972.300, 72.48, 0.602739, , 
638228.200, 332882.067, 72.58, 0.602961, , 
638367.600, 332928.500, 72.68, 0.602784, , 
638438.500, 332907.367, 72.78, 0.602391, , 
638273.933, 332816.633, 72.88, 0.602357, , 
638328.433, 332835.367, 72.98, 0.602292, , 
638191.933, 332826.167, 73.08, 0.602711, , 
638301.633, 332883.533, 73.18, 0.602712, , 
638068.100, 332844.033, 73.28, 0.603269, , 
638038.900, 332831.167, 73.37, 0.603285, , 
638139.600, 332960.567, 73.47, 0.603804, , 
637721.700, 332804.033, 73.57, 0.604220, 1, 10.476
637565.500, 332765.767, 73.67, 0.604513, , 
637402.067, 332719.400, 73.77, 0.604776, , 
637483.400, 332748.733, 73.87, 0.604687, , 
637530.133, 332723.300, 73.97, 0.604350, , 
637781.867, 332846.300, 74.07, 0.604294, , 
637797.133, 332802.800, 74.17, 0.603946, , 
637990.000, 332858.567, 74.27, 0.603642, , 
637984.733, 332788.700, 74.37, 0.603188, , 
638099.967, 332828.133, 74.47, 0.603049, , 
638237.167, 332822.233, 74.57, 0.602525, , 
638406.500, 332885.367, 74.67, 0.602355, , 
638790.600, 333085.367, 74.77, 0.602353, , 
638295.067, 332805.433, 74.86, 0.602207, , 
638243.033, 332804.467, 74.97, 0.602384, , 
638296.700, 332855.900, 75.07, 0.602543, , 
